Sample_Index,Value
675,-0.07233982
676,-0.06037204
677,-0.01137079
678,0.03231117
679,0.04732515
680,0.04954500
681,0.08304054
682,0.15151026
683,0.21236114
684,0.24649551
685,0.26573354
686,0.27540884
687,0.29013042
688,0.31996688
689,0.31476801
690,0.23850660
691,0.15831742
692,0.13872422
693,0.15916720
694,0.18216116
695,0.17801734
696,0.13884168
697,0.11567007
698,0.14093933
699,0.17150525
700,0.16428527
701,0.11514651
702,0.04313910
703,-0.01976462
704,-0.06713675
705,-0.11943077
706,-0.17800080
707,-0.22670111
708,-0.24963549
709,-0.23329918
710,-0.19431525
711,-0.17878486
712,-0.19794635
713,-0.21053130
714,-0.19134258
715,-0.16260013
716,-0.15266907
717,-0.16967833
718,-0.19115713
719,-0.17050953
720,-0.09992829
721,-0.02567336
722,0.02725108
723,0.07314370
724,0.12172480
725,0.17320497
726,0.22299315
727,0.26004362
728,0.28233263
729,0.29728809
730,0.30883580
731,0.31811515
732,0.32744726
733,0.33796960
734,0.34684647
735,0.35347382
736,0.36136434
737,0.36772869
738,0.37008664
739,0.37282034
740,0.37223538
741,0.36416805
742,0.35498032
743,0.34314732
744,0.32423108
745,0.30510461
746,0.28937636
747,0.28006951
748,0.28507855
749,0.29862976
750,0.31021435
751,0.31922254
752,0.31953387
753,0.30548543
754,0.28461119
755,0.25785707
756,0.22049374
757,0.18375350
758,0.16159388
759,0.15641045
760,0.16953107
761,0.19607536
762,0.22253929
763,0.24716128
764,0.27434989
765,0.29760657
766,0.31290285
767,0.32242568
768,0.32464110
769,0.32254663
770,0.31975805
771,0.31156698
772,0.29929439
773,0.28941024
774,0.28322970
775,0.28511381
776,0.29533682
777,0.30148156
778,0.29701895
779,0.28525916
780,0.26747894
781,0.24747041
782,0.23116876
783,0.21436081
784,0.18901873
785,0.16138291
786,0.14373079
787,0.13350705
788,0.12288977
789,0.11137566
790,0.09879553
791,0.09276276
792,0.10256105
793,0.11446793
794,0.11357786
795,0.10397288
796,0.09026360
797,0.08700032
798,0.11127915
799,0.14564649
800,0.17103840
801,0.19782459
802,0.22724989
803,0.25059689
804,0.27068144
805,0.28505668
806,0.29160948
807,0.29904253
808,0.30794720
809,0.31372776
810,0.31669420
811,0.31541621
812,0.31143242
813,0.31009107
814,0.31136836
815,0.31273759
816,0.31300852
817,0.31064611
818,0.30235099
819,0.28352217
820,0.25270314
821,0.21037537
822,0.15888807
823,0.10887134
824,0.06956475
825,0.03898685
826,0.01480629
827,-0.00355608
828,-0.01906576
829,-0.02831080
830,-0.02551951
831,-0.01551250
832,-0.00479942
833,0.00745135
834,0.01795256
835,0.01955668
836,0.01632799
837,0.01394080
838,0.00631558
839,-0.00510388
840,-0.00511992
841,0.01274994
842,0.04398749
843,0.08075273
844,0.11371013
845,0.14407676
846,0.17736243
847,0.20647302
848,0.22556910
849,0.23805679
850,0.24500835
851,0.24859211
852,0.24972907
853,0.24191878
854,0.22792497
855,0.22060864
856,0.22215185
857,0.22650720
858,0.23084984
859,0.23172976
860,0.22550358
861,0.21568797
862,0.20766261
863,0.19926985
864,0.18799861
865,0.17735374
866,0.16849577
867,0.16112641
868,0.15646608
869,0.14964082
870,0.13836889
871,0.13012805
872,0.12663798
873,0.12344725
874,0.11717653
875,0.10301375
876,0.08678198
877,0.08077669
878,0.08006260
879,0.07803860
880,0.08344183
881,0.09984314
882,0.12267083
883,0.15004903
884,0.17651564
885,0.19513946
886,0.20534867
887,0.21044676
888,0.21251619
889,0.20902437
890,0.20066256
891,0.19339534
892,0.18418578
893,0.17086447
894,0.16469219
895,0.16750857
896,0.17068386
897,0.17580224
898,0.18205917
899,0.18261744
900,0.18023441
901,0.17343005
902,0.15347494
903,0.12767317
904,0.11062638
905,0.10517906
906,0.10822356
907,0.11334372
908,0.11594899
909,0.12367086
910,0.14094044
911,0.15696521
912,0.16492305
913,0.16910739
914,0.17176485
915,0.17269279
916,0.17281445
917,0.16960097
918,0.16033265
919,0.14993210
920,0.14517895
921,0.14574808
922,0.14963558
923,0.15557640
924,0.15708581
925,0.15380678
926,0.15680198
927,0.16447333
928,0.16197000
929,0.14861968
930,0.13681760
931,0.13372444
932,0.13520783
933,0.13143495
934,0.12087564
935,0.10630181
936,0.08618899
937,0.06880696
938,0.05904125
939,0.03916106
940,0.00612070
941,-0.01931032
942,-0.03386223
943,-0.04169909
944,-0.03664132
945,-0.03425729
946,-0.06350339
947,-0.11114549
948,-0.12670061
949,-0.09431577
950,-0.05771736
951,-0.05673952
952,-0.08243981
953,-0.09925708
954,-0.07890236
955,-0.04086684
956,-0.04671511
957,-0.10554024
958,-0.15158826
959,-0.14222125
960,-0.09830767
961,-0.06572245
962,-0.07233651
963,-0.08469542
964,-0.04079339
965,0.05264506
966,0.13024049
967,0.16453629
968,0.17789967
969,0.19246081
970,0.22220149
971,0.26084737
972,0.25236793
973,0.15822148
974,0.04544835
975,0.00514580
976,0.03023992
977,0.05231383
978,0.03074288
979,-0.01893312
980,-0.04173502
981,-0.01108449
982,0.03010393
983,0.02853128
984,-0.01967732
985,-0.08175450
986,-0.13176717
987,-0.17343646
988,-0.21765195
989,-0.26020135
990,-0.29459052
991,-0.31610778
992,-0.32007898
993,-0.31496873
994,-0.31571902
995,-0.32591297
996,-0.33700507
997,-0.33698396
998,-0.32643171
999,-0.32144848
1000,-0.33206209
1001,-0.34716727
1002,-0.33872321
1003,-0.29171059
1004,-0.23324563
1005,-0.19562839
1006,-0.16870629
1007,-0.12758549
1008,-0.06693713
1009,0.00223845
1010,0.05417234
1011,0.07294221
1012,0.07756041
1013,0.08504908
1014,0.08713992
1015,0.08405315
1016,0.08794350
1017,0.10176743
1018,0.12777726
1019,0.16569687
1020,0.20035299
1021,0.21624131
1022,0.20618067
1023,0.17036057
1024,0.12604502
1025,0.08989499
1026,0.05265735
1027,0.00156038
1028,-0.05659925
1029,-0.10754826
1030,-0.13955079
1031,-0.14868605
1032,-0.14259762
1033,-0.13189266
1034,-0.12643419
1035,-0.13227938
1036,-0.14556241
1037,-0.16442964
1038,-0.19304339
1039,-0.22659660
1040,-0.25639087
1041,-0.27890392
1042,-0.28941904
1043,-0.28827881
1044,-0.28324608
1045,-0.27318271
1046,-0.24911965
1047,-0.20943939
1048,-0.16308952
1049,-0.12539139
1050,-0.10862884
1051,-0.11253316
1052,-0.12702721
1053,-0.14241335
1054,-0.15699920
1055,-0.17522792
1056,-0.19868891
1057,-0.22133256
1058,-0.23151374
1059,-0.22524880
1060,-0.21833989
1061,-0.22661053
1062,-0.24393052
1063,-0.25983806
1064,-0.27416535
1065,-0.28614901
1066,-0.29587700
1067,-0.30724894
1068,-0.31762140
1069,-0.32225497
1070,-0.32239944
1071,-0.32035222
1072,-0.32021776
1073,-0.32387010
1074,-0.32256132
1075,-0.31274807
1076,-0.30433310
1077,-0.30088777
1078,-0.30011772
1079,-0.30395362
1080,-0.30530610
1081,-0.29235752
1082,-0.26649959
1083,-0.23280087
1084,-0.19534907
1085,-0.16144993
1086,-0.12713959
1087,-0.08603577
1088,-0.05134174
1089,-0.03264398
1090,-0.01846471
1091,0.00026099
1092,0.02252613
1093,0.04321149
1094,0.05271973
1095,0.05053103
1096,0.04761638
1097,0.04885467
1098,0.05280588
1099,0.05697111
1100,0.05628281
1101,0.05006861
1102,0.03924987
1103,0.01675716
1104,-0.02293016
1105,-0.07492637
1106,-0.12898490
1107,-0.17489717
1108,-0.20877400
1109,-0.23413553
1110,-0.25481779
1111,-0.27237403
1112,-0.28592667
1113,-0.29293011
1114,-0.29260247
1115,-0.28406109
1116,-0.26727558
1117,-0.25015808
1118,-0.24332807
1119,-0.24693417
1120,-0.25112311
1121,-0.25035252
1122,-0.24907941
1123,-0.24760782
1124,-0.23747188
1125,-0.21661343
1126,-0.18919614
1127,-0.15655553
1128,-0.12246663
1129,-0.09119362
1130,-0.06238523
1131,-0.03847213
1132,-0.02235061
1133,-0.01243240
1134,-0.01049323
1135,-0.01946776
1136,-0.03412789
1137,-0.04466176
1138,-0.04694562
1139,-0.04727672
1140,-0.05189904
1141,-0.05754667
1142,-0.06241446
1143,-0.07039962
1144,-0.08381376
1145,-0.10683774
1146,-0.13940645
1147,-0.16847651
1148,-0.18620072
1149,-0.19922882
1150,-0.21363005
1151,-0.22950061
1152,-0.24125431
1153,-0.23974013
1154,-0.22647435
1155,-0.21554472
1156,-0.21624329
1157,-0.22376556
1158,-0.22783089
1159,-0.22776102
1160,-0.23201184
1161,-0.24198019
1162,-0.24941493
1163,-0.24577385
1164,-0.22570724
1165,-0.19245680
1166,-0.15791879
1167,-0.13032600
1168,-0.11235897
1169,-0.10478548
1170,-0.10179796
1171,-0.09995114
1172,-0.10787250
1173,-0.12688953
1174,-0.14294651
1175,-0.15169211
1176,-0.16316839
1177,-0.17947861
1178,-0.19079948
1179,-0.18881417
1180,-0.17449864
1181,-0.15628812
1182,-0.14288420
1183,-0.13935194
1184,-0.14493771
1185,-0.15265788
1186,-0.15886652
1187,-0.16604663
1188,-0.17145359
1189,-0.16730260
1190,-0.15307779
1191,-0.13800777
1192,-0.12784524
1193,-0.11539637
1194,-0.09697209
1195,-0.08079980
1196,-0.06643413
1197,-0.05020780
1198,-0.04144809
1199,-0.03908353
1200,-0.02944257
1201,-0.01642728
1202,-0.01292407
1203,-0.01732762
1204,-0.01604062
1205,-0.00102450
1206,0.01351887
1207,0.01344166
1208,0.01064961
1209,0.01150110
1210,0.00495815
1211,-0.00534423
1212,-0.01044674
1213,-0.01411799
1214,-0.01766261
1215,-0.01786462
1216,-0.01422245
1217,-0.01166519
1218,-0.01815172
1219,-0.02724533
1220,-0.02652769
1221,-0.02413415
1222,-0.03471885
1223,-0.05549075
1224,-0.07105962
1225,-0.07534020
1226,-0.07896640
1227,-0.08097506
1228,-0.07935830
1229,-0.10303330
1230,-0.14405362
1231,-0.14093812
1232,-0.09865269
1233,-0.07540460
1234,-0.07736342
1235,-0.09127149
1236,-0.10154966
